trial,timestamp,lookback,horizon,stride,epochs,lr,hidden,n_layers,dropout,batch_size,weight_decay,entropy_bonus,early_stop_patience,seed,n_windows,n_holdout_windows,holdout_start,total_return,ann_return,ann_volatility,sharpe,sortino,calmar,max_drawdown,final_nav_eur,nav_growth_eur,median_sharpe,median_return,median_max_dd,sharpe_ci_low,sharpe_ci_high,psr,psr_vs_sharpe_1,holdout_sharpe,holdout_total_return,holdout_ann_return,holdout_max_drawdown,holdout_final_nav_eur,holdout_median_sharpe,holdout_median_return,holdout_sharpe_ci_low,holdout_sharpe_ci_high,holdout_psr,holdout_psr_vs_sharpe_1,won,won_vs_benchmarks,won_vs_all,max_competitor_sharpe,max_competitor_nav,objective,train_time_s,backtest_time_s
31,2026-06-21 21:12:43.236117,60,126,10,30,0.0005420121771389447,256,2,0.1,128,0.00018985335482428315,0.05,6,5126,5,3,2020-01-01,1.1858512863446342,0.16958586174998902,0.15415105944852248,1.0935725102280451,1.5545706201967504,0.8927267144464598,-0.18996391505449872,19953.39425942663,19750.93923812508,1.500641787005285,0.20788129207959427,-0.10678726992787191,0.2762503812929126,1.9469623970800556,0.9923524815828414,0.5821998283556987,0.520316948452828,0.35324095058131677,0.1060931697503642,-0.2923389647226412,34352.35568183104,1.0983851958810464,0.23746183386191744,-0.4959324006733632,1.54839369493021,0.8151549810808347,0.20411878004057177,True,True,True,1.158733317495979,17948.501076998135,19953.39425942663,4.150982856750488,0.24712443351745605
32,2026-06-21 21:12:52.199466,60,252,10,70,0.001774148093588277,256,2,0.25,64,6.459565041754609e-06,0.03,6,9253,5,3,2020-01-01,1.480718082296396,0.19961239448836077,0.1716811728891717,1.146315847968413,1.6245668129158062,1.0290626917329573,-0.19397496002134762,20593.843424956594,20390.526007550598,1.2548992182794934,0.21650296905240696,-0.10986622276802693,0.32005370996893295,1.9736164119255863,0.9944193334210724,0.6269932522467995,0.4444780881443024,0.2901046558810223,0.08861667117262595,-0.36484954002266334,33859.80038063705,0.8791996397366079,0.22773352640643307,-0.5639280012009396,1.443888324562864,0.7790223846251232,0.1682789311396376,True,True,True,1.158733317495979,17948.501076998135,20593.843424956594,6.892120599746704,0.25985074043273926
33,2026-06-21 21:12:58.166550,60,126,10,60,0.0015487891964011445,256,2,0.2,64,6.141294358251237e-06,0.04,6,9919,5,3,2020-01-01,1.1993291683923069,0.17102693138872604,0.16930158008763307,1.017432268790343,1.4554776612092712,0.7452949719897396,-0.2294754933501424,20187.485124550647,19984.3023456244,1.463880991683991,0.2295799337050206,-0.10140057067502839,0.19076021678751146,1.871861020265036,0.9881440281194295,0.5154560035657918,0.46540798761731894,0.3078440454065876,0.0935835944108594,-0.3189420537657571,33671.48540950204,1.0072141406701154,0.22265226805670313,-0.5509950044271928,1.4787117408820207,0.7888408879858888,0.17834633982675413,True,True,True,1.158733317495979,17948.501076998135,20187.485124550647,3.919818162918091,0.27642059326171875
34,2026-06-21 21:13:05.817671,60,252,10,50,0.002280358102012177,256,2,0.4,64,1.0539310662412448e-05,0.03,6,8841,5,3,2020-01-01,1.5620663312874572,0.20739115861627289,0.16487237957664713,1.2259555035788738,1.7322996238985648,1.1389524968657034,-0.18208938404981334,21561.794901823672,21358.929621590643,1.2674383761639976,0.21849197295923828,-0.10573395428905163,0.4326597617407834,2.034376236392791,0.9966089240640765,0.6911074796654889,0.44229108910218556,0.2952362631752945,0.09005814665407486,-0.37745334521665586,35061.85092233706,0.9653188943386608,0.2766458906076097,-0.5392497083382815,1.4996761441613569,0.7773042285573688,0.16795946712126586,True,True,True,1.158733317495979,17948.501076998135,21561.794901823672,5.635317087173462,0.30228757858276367
35,2026-06-21 21:13:12.116153,60,126,10,50,0.0007668424511554493,256,2,0.4,128,2.108621008949731e-05,0.04,6,7930,5,3,2020-01-01,1.118555867213471,0.16228237858241568,0.16433463249925537,0.9975164577913322,1.4111912908892992,0.7166734983438285,-0.2264383697142931,19856.974980349216,19653.67002423237,1.4914261629216912,0.20037959920979054,-0.10944431361340101,0.2096125314605115,1.8421331169234403,0.9866718866727823,0.49779844224210956,0.4750070247529726,0.3184955876793467,0.09654441415983617,-0.32350283033749183,33443.06510016068,1.0771524245827582,0.21593077197345245,-0.5458138713814065,1.4997987203681749,0.7937586984505725,0.18252782531902506,True,True,True,1.158733317495979,17948.501076998135,19856.974980349216,4.371734380722046,0.2438056468963623
36,2026-06-21 21:13:19.407288,60,252,10,50,0.002614342524867476,192,3,0.4,128,1.1277261049712563e-05,0.03,6,8547,5,3,2020-01-01,1.5970460858960944,0.21067540936433615,0.16269945883933146,1.2568521355409707,1.7594233472858083,1.1570115222713666,-0.1820858351961374,21670.83744637599,21467.49253968553,1.2701476217616736,0.19848845883568744,-0.09058962681618443,0.46715167658352397,2.0822082255458896,0.9972255071290534,0.7145603312302088,0.5036756497519678,0.36976282404702254,0.11057644599459637,-0.33739547834679684,37158.30015317792,0.9745227903689002,0.287539956476744,-0.49686322313840847,1.5624707117312766,0.8074041227960608,0.19608298216908515,True,True,True,1.158733317495979,17948.501076998135,21670.83744637599,5.334177732467651,0.2689027786254883
37,2026-06-21 21:13:29.382696,60,252,5,40,0.004958818389241642,192,3,0.4,32,1.0065001266573942e-05,0.02,6,8561,5,3,2020-01-01,1.4417719922506733,0.1958158300531141,0.15175864360360233,1.2546479901849557,1.8280843936545554,1.2343522154123283,-0.15863853737055345,20937.423105903355,20734.032713634704,1.2054015148829933,0.20546887703224725,-0.11664648091716145,0.4411960033344196,2.1041890407538455,0.9972527254439965,0.7134634132515826,0.764325390647866,0.4825245411650385,0.14025144273236645,-0.22880372767446433,39263.887828152336,1.0828170743452403,0.25390741897626246,-0.24341267567173622,1.884358322011443,0.9053082504643724,0.34285956987570537,True,True,True,1.158733317495979,17948.501076998135,20937.423105903355,8.038082122802734,0.2596244812011719
38,2026-06-21 21:13:36.621991,60,252,10,30,0.002885169923511838,192,3,0.35000000000000003,64,2.5150306184220676e-06,0.03,6,7307,5,3,2020-01-01,1.6122165952566267,0.21208878021154032,0.16336897939780895,1.2594923232195265,1.7950863147734284,1.164851922603624,-0.18207359759297914,22082.272406592718,21878.92117653608,1.3320703553988138,0.19454073266583105,-0.09008632923010629,0.47961347386250736,2.061301432017475,0.9973150568035043,0.716873406735433,0.5215275196411261,0.3852325185859098,0.11474164513896135,-0.34171478313446046,37877.43175424711,1.1177874305067226,0.25956214445932635,-0.4771939343924965,1.5303985168795176,0.8162173246855704,0.2042157498208524,True,True,True,1.158733317495979,17948.501076998135,22082.272406592718,5.296930551528931,0.24322891235351562
39,2026-06-21 21:13:44.162031,60,252,10,30,0.002746116205473952,192,3,0.35000000000000003,64,2.085485118364845e-06,0.03,6,7434,5,3,2020-01-01,1.308064419449615,0.18240180860552524,0.15517758143739033,1.1576522238618823,1.6579309182647686,1.0010323265749728,-0.18221370455598784,20119.542857627323,19916.028629356297,1.3090055239819511,0.16767801288800732,-0.08044464693143638,0.40162259325134314,1.9637272261142789,0.9948026664020414,0.6364391275403555,0.5498370586765859,0.4201453948551013,0.1240292253915889,-0.3395493549636278,36028.61992994903,1.0538463038811574,0.30999866762307415,-0.4274306711907874,1.6009237968099435,0.8285199027906232,0.21875069538584152,True,True,True,1.158733317495979,17948.501076998135,20119.542857627323,5.507047653198242,0.2873694896697998
40,2026-06-21 21:13:55.051715,60,252,5,20,0.003805503048763334,192,3,0.35000000000000003,64,1.504773212601888e-06,0.02,6,5628,5,3,2020-01-01,1.848559734638549,0.23330252647748684,0.16533743638368747,1.3514775148569096,1.9212645703929518,1.2814106963486627,-0.18206694164663573,22909.212010462237,22705.871147828188,1.3885973084599623,0.24523387497232152,-0.08866431770645566,0.5684129488679857,2.1420156188002375,0.9985750697804942,0.7810995827583482,0.4898407913772147,0.33730388791466104,0.10173387378833287,-0.33003169702743673,37812.172576160505,0.9708411734355977,0.3326720588940564,-0.4766605518111907,1.5384735140651447,0.8006762410210432,0.1896871898591454,True,True,True,1.158733317495979,17948.501076998135,22909.212010462237,8.68379020690918,0.320387601852417
41,2026-06-21 21:14:07.490857,60,252,5,20,0.003245894056145915,192,3,0.35000000000000003,32,1.8169957632005612e-06,0.01,6,6590,5,3,2020-01-01,1.7001492008752264,0.22015419866563968,0.16299930191231496,1.302701943605344,1.8561402330362147,1.2092186583047146,-0.1820631836547153,22218.794157402008,22015.532481254984,1.206753290494909,0.1903626882862206,-0.10424011951663892,0.4763443055442422,2.103001175051016,0.9979913928389225,0.7480826607087954,0.4728674085119421,0.3247902884299778,0.09828666840011202,-0.3725343936059151,36627.85938734105,1.0029750219702431,0.27400660212698624,-0.499323477092585,1.5262479342361606,0.7924613185310327,0.18180238410802235,True,True,True,1.158733317495979,17948.501076998135,22218.794157402008,10.429048299789429,0.29857540130615234
42,2026-06-21 21:14:18.581110,60,252,5,20,0.003913208817628275,192,3,0.35000000000000003,32,1.605109789244939e-06,0.01,6,5947,5,3,2020-01-01,1.4437425844900025,0.19600908728867217,0.1539938484182253,1.2397146996782125,1.7242822318780426,1.0726701085043409,-0.182730073052911,20735.898477083232,20532.598219417356,1.1668215174266567,0.1491562751326292,-0.068478905772828,0.46106902948313544,2.05960328068487,0.9969361423545428,0.7019377471943731,0.470285170820954,0.32223549502485116,0.0975802166760682,-0.3725352018525597,34612.76553220268,0.995637956938102,0.2739565569918423,-0.5013838808256954,1.5234051233764274,0.7911716498948893,0.18064365401582988,True,True,True,1.158733317495979,17948.501076998135,20735.898477083232,8.83422040939331,0.4399271011352539
43,2026-06-21 21:14:32.460084,60,252,5,20,0.0023989777921855212,192,3,0.35000000000000003,32,1.543261435099689e-06,0.01,6,6654,5,3,2020-01-01,1.7328907676309449,0.22310371508357085,0.16382848346469345,1.3116833413472695,1.8639015090831634,1.2254086016686438,-0.18206475356854002,22254.281452385618,22050.972004630476,1.3513580813436377,0.23885138463116085,-0.08890028185515986,0.5167388784033019,2.123887278216128,0.9981144760764528,0.7543735528630201,0.5658833569591823,0.44100351537597815,0.12950549155795366,-0.3652638301253325,39731.65059304867,1.0236968408589997,0.2735909840829065,-0.3929549188386102,1.6359127427556548,0.8361662698367219,0.22635560803724858,True,True,True,1.158733317495979,17948.501076998135,22254.281452385618,11.669594764709473,0.39602088928222656
44,2026-06-21 21:14:43.699535,60,252,5,20,0.003929755306519099,192,3,0.35000000000000003,32,1.0176054515349345e-06,0.01,6,6510,5,3,2020-01-01,1.699107367841581,0.22005987688498485,0.15765717078834932,1.3409071406587052,1.8970849580042712,1.2087056322791305,-0.18206242364407688,22508.67541872531,22305.438678664937,1.256336015684379,0.17337039572978674,-0.06280041390653568,0.5461766107740958,2.177199405274367,0.9984692544625114,0.7742508062068651,0.7437988521146418,0.4692639818844302,0.13684156573150918,-0.22880372767446433,41271.13806915892,1.0828170743452403,0.25390741897626246,-0.24363894630621316,1.8914796989399947,0.8993728181193749,0.32989553366446733,True,True,True,1.158733317495979,17948.501076998135,22508.67541872531,9.23971438407898,0.27149176597595215
45,2026-06-21 21:14:55.645243,60,252,5,20,0.0032743671108333506,192,3,0.30000000000000004,32,1.0420826585024118e-06,0.01,6,4587,5,3,2020-01-01,1.594414546527012,0.21042956861973394,0.16139888607487046,1.2643899597521921,1.809635834489805,1.1558051679458774,-0.1820631837057054,21626.321488542882,21422.96250230248,1.1412475578341885,0.16787618892831668,-0.10500292276283463,0.46964302343845765,2.065679577711012,0.9974009221663005,0.7205046382723737,0.4224238023844372,0.2668910829175779,0.08204775037107259,-0.3300285053141837,34403.30581613256,0.9708529530992905,0.2740305643103047,-0.5805793135986824,1.453616407445358,0.7668922178597051,0.15955779576996015,True,True,True,1.158733317495979,17948.501076998135,21626.321488542882,9.99835991859436,0.2726287841796875
46,2026-06-21 21:15:07.141920,60,252,5,20,0.004087210589123053,192,3,0.35000000000000003,32,1.6270764138098238e-06,0.0,6,6593,5,3,2020-01-01,1.7650855620432537,0.22597654869584027,0.16717537541606675,1.3027845440931398,1.8550893468592469,1.2412111552311136,-0.18206132594237234,22308.723195466,22105.543966259753,1.2846378287503306,0.21807300776076843,-0.1002414320853271,0.49316951134057757,2.0847228271002587,0.9979934734770985,0.7481515813999561,0.49687549641034895,0.3473638338755243,0.10448959423556303,-0.2985019139638285,37358.94858290213,1.0149800808820564,0.2723930308279692,-0.4969771938808419,1.5292981251660498,0.8048043571314264,0.1922294179465645,True,True,True,1.158733317495979,17948.501076998135,22308.723195466,8.962331056594849,0.2974581718444824
47,2026-06-21 21:15:18.190726,60,252,5,20,0.004103412685724678,192,3,0.35000000000000003,32,1.6193147865719086e-06,0.0,6,6510,5,3,2020-01-01,1.6781195170847494,0.21815352382266884,0.1595256057503674,1.3172442519739143,1.8754645691277905,1.1982331476365358,-0.1820626680650318,22423.37177145507,22220.1488660473,1.2792905960178442,0.17686374645587666,-0.07971487317657866,0.5208479073191897,2.16274467911259,0.998202034314734,0.7584189104725214,0.710236085800598,0.5618883375038721,0.160245770730705,-0.3288155226705257,43365.73980576474,0.9751930641271794,0.2727024160872946,-0.26088073788261107,1.7722047277904038,0.8882887312286784,0.3096969232146924,True,True,True,1.158733317495979,17948.501076998135,22423.37177145507,8.900385856628418,0.2754852771759033
48,2026-06-21 21:15:29.054796,60,252,5,20,0.0041893144267588145,192,3,0.30000000000000004,32,1.4540438618389156e-06,0.0,6,5742,5,3,2020-01-01,1.6703089962221016,0.21744103346344912,0.1617028747999003,1.2980601626763384,1.8450322186442205,1.1943163318123806,-0.182063183489655,22205.999137554514,22002.7386938534,1.2683957507757744,0.17488220142550537,-0.08865502159690775,0.4927024029096349,2.0973304205901426,0.9979345680332157,0.7449067559774945,0.7266517253095033,0.42482271959800766,0.12526188987029307,-0.22880372767446433,39642.63965373942,1.0828170743452403,0.23539529327422315,-0.2728739627250545,1.8141709186590766,0.8936360424689664,0.3196236218673083,True,True,True,1.158733317495979,17948.501076998135,22205.999137554514,8.908731937408447,0.2809333801269531
49,2026-06-21 21:15:39.815370,60,252,5,20,0.004123781068358997,192,3,0.35000000000000003,32,1.4136003858323826e-06,0.0,6,6411,5,3,2020-01-01,1.8275617386382486,0.23147600042700645,0.16496190096958685,1.3451821757010625,1.9151629273415822,1.2714047790985783,-0.1820631825775597,22741.174219709188,22537.979003044253,1.3837849011144778,0.22994557130054605,-0.08865930221921914,0.5638777428511085,2.1528212118694907,0.9985140291244735,0.7770538617170757,0.6904007894951802,0.516579882145902,0.14891640390561545,-0.32497598228444824,42626.32377550608,0.9798361497598831,0.23539529327422315,-0.2942772893517836,1.8149148406561872,0.8815971450272018,0.2978821863883586,True,True,True,1.158733317495979,17948.501076998135,22741.174219709188,8.801779747009277,0.26031017303466797
50,2026-06-21 21:15:50.209897,60,63,5,30,0.003973853712443317,192,3,0.30000000000000004,32,1.1256515618783054e-06,0.0,6,5558,5,3,2020-01-01,1.5329672522581133,0.204631610134961,0.16166350673461669,1.2328890326238353,1.7222858299887849,1.09669563418451,-0.1865892447790427,22162.932840138863,21960.937727208482,1.3800987685442543,0.24292224462716083,-0.11176363882999663,0.425124416623052,2.052713037596601,0.9967450914875043,0.6963655652435635,0.499580222677578,0.3027052540234736,0.09214940853288822,-0.2867392700555039,36213.65467293312,1.0828170743452403,0.25390741897626246,-0.5157233195486505,1.5848379311866272,0.8057425408992424,0.19385909499793436,True,True,True,1.158733317495979,17948.501076998135,22162.932840138863,8.315522909164429,0.28446102142333984
51,2026-06-21 21:16:01.029063,60,252,5,20,0.00470490221564272,192,3,0.35000000000000003,32,2.2128122467429313e-06,0.0,6,4719,5,3,2020-01-01,1.553839875724457,0.20661357239152256,0.15643948894935775,1.2792366789834313,1.7748772147888583,1.1348458382934719,-0.1820631185485232,21851.412460797583,21648.213301639607,1.0328862291980025,0.14772783656756094,-0.08537766262424284,0.4808379281660578,2.112446975047502,0.997639409087065,0.7313013866414436,0.4616108269414636,0.31353518576923634,0.09516755795638399,-0.37245837990809927,35907.17019934146,0.9708800890147201,0.2740324563818848,-0.5061797438342677,1.5153677307554514,0.7868171468486492,0.17677462734885857,True,True,True,1.158733317495979,17948.501076998135,21851.412460797583,8.351829767227173,0.31325745582580566
52,2026-06-21 21:16:16.190075,60,252,5,20,0.002173644365291646,192,3,0.35000000000000003,32,1.5334870374416556e-06,0.0,6,6565,5,3,2020-01-01,1.740857825615166,0.22381714817471932,0.16457359483008902,1.310039045192829,1.8522790160454998,1.2296322194397127,-0.18201958653677974,22324.174813319736,22120.958936385523,1.2567326072124343,0.20797999617349427,-0.10282770653995177,0.503302854542185,2.0952301541960945,0.9980865665728648,0.7531556809470636,0.5097213866590883,0.32740387979130703,0.09900843973371543,-0.3582012186864463,37210.45859659841,1.0828170743452403,0.25390741897626246,-0.47507665026002754,1.6421071011433552,0.8103688095660595,0.19885506324295854,True,True,True,1.158733317495979,17948.501076998135,22324.174813319736,12.824756860733032,0.3142518997192383
53,2026-06-21 21:16:26.689268,60,252,5,20,0.003766791509153375,192,3,0.35000000000000003,32,2.6932091286807248e-06,0.0,6,6311,5,3,2020-01-01,1.7348054411324787,0.22327532169408615,0.16414927251973285,1.3103050571491608,1.8493063112162498,1.2263672299913084,-0.18206236780778018,22231.71431997415,22028.46132196616,1.192295228597395,0.19928414440475017,-0.12522433016866985,0.4778609235747889,2.1014785057916563,0.9980835666742618,0.7532603390776373,0.49525973870341317,0.3599191989549615,0.10790970924103283,-0.3312954856546334,37679.05528160152,0.9839624352856445,0.2740305446422424,-0.5257614595252622,1.5354183342891616,0.8034585817044808,0.19204407417629626,True,True,True,1.158733317495979,17948.501076998135,22231.71431997415,8.47351598739624,0.2785530090332031
54,2026-06-21 21:16:37.504296,60,252,5,30,0.004376341200255935,192,3,0.4,32,1.3486405761178256e-06,0.0,6,7061,5,3,2020-01-01,1.2289895948723815,0.17417355375415378,0.15220829161438382,1.131345164671862,1.5524792071204507,0.9566654293570893,-0.18206318364739504,18887.47767106768,18684.264187100085,1.0826903416439806,0.1455201347116426,-0.09915749350692249,0.3772126177418298,1.9602457979654477,0.9938113710781957,0.6142374897994036,0.40716907014657844,0.23432931290195613,0.07269687209218634,-0.31335443962077103,30457.062720158265,1.0828170743452403,0.25390741897626246,-0.6223678243208567,1.495209091377989,0.7593436743738802,0.15261263237495432,True,True,True,1.158733317495979,17948.501076998135,18887.47767106768,8.698703289031982,0.2773091793060303
55,2026-06-21 21:16:49.461417,60,252,5,20,0.002071137681441664,128,3,0.30000000000000004,32,1.980067108219657e-06,0.0,6,6092,5,3,2020-01-01,1.4894815411178324,0.2004601027391275,0.15839186329624572,1.2330910335141714,1.7577152749178193,1.106788762262627,-0.18111866471188554,21534.26292166075,21331.503755757323,1.0780774869941825,0.13206280481806187,-0.08719909489130917,0.44523595185130577,2.0650621036549075,0.9968216760097196,0.697011151383378,0.4804959157293201,0.3325849713195712,0.10043645801678958,-0.37254567160148677,35819.54578583535,1.0259646751516587,0.2740289992372589,-0.5004268725828668,1.5475629439411416,0.7971869071706306,0.18429215643344432,True,True,True,1.158733317495979,17948.501076998135,21534.26292166075,9.812142133712769,0.31018614768981934
56,2026-06-21 21:17:01.378962,60,252,5,30,0.0034262973960341165,192,3,0.35000000000000003,32,1.0849566508453703e-06,0.0,6,6372,5,3,2020-01-01,1.7092212218685896,0.22097430139279006,0.16133539198708727,1.31861353293417,1.886646493736945,1.2139240067550543,-0.18203305986465945,22227.513000657666,22024.305421628953,1.3616096633021735,0.21029000514245766,-0.07367486042051175,0.5227601404090335,2.1339160793852248,0.9982223954328113,0.7594019967872881,0.41953749019625347,0.23983690666689728,0.07428996752222727,-0.3346326152363912,34723.1818434889,1.0828170743452403,0.23539529327422315,-0.580220226591616,1.5458333418150196,0.7656122198162453,0.1580839199726879,True,True,True,1.158733317495979,17948.501076998135,22227.513000657666,9.721113681793213,0.2765798568725586
57,2026-06-21 21:17:13.645910,60,252,5,20,0.0049675902957802415,192,3,0.4,32,3.510549532326236e-06,0.01,6,4006,5,3,2020-01-01,1.5987707834287792,0.21083642409768277,0.15460175030640907,1.3151985774395294,1.8463799815483062,1.1580398830256393,-0.18206318036890512,22098.02665045342,21894.78415757107,1.1299852449837455,0.14682521794932724,-0.06971901287580273,0.5152885806727451,2.199709958990375,0.9981670953689106,0.7568937511186051,0.7129763234903843,0.5649708021186248,0.16100853681701732,-0.3278748594863232,42929.310280071666,0.9785545220459828,0.27404971899120745,-0.25877017670076413,1.7740362345100018,0.8891892059871239,0.31134782620696366,True,True,True,1.158733317495979,17948.501076998135,22098.02665045342,9.521962642669678,0.5975751876831055
58,2026-06-21 21:17:30.658752,60,63,5,30,0.003613216598541255,192,3,0.25,32,4.8009197512558914e-06,0.0,6,7783,5,3,2020-01-01,1.4052975058859722,0.19221603460027925,0.16080148882194703,1.1741288509701635,1.6835646313938843,0.9612964726166612,-0.19995499835452923,21921.55301886815,21720.3264310835,1.480544563266871,0.23187720692169655,-0.080200397145893,0.3786457793765585,2.030349172082239,0.9953265663034658,0.650051209839368,0.5787156682766096,0.45838024009258804,0.1340275109251432,-0.37179158514450705,39760.24915704027,0.9742806475921852,0.3118026736907473,-0.38128577876213726,1.6310842415731148,0.8403261592705664,0.23425475822051284,True,True,True,1.158733317495979,17948.501076998135,21921.55301886815,13.93694519996643,0.5397827625274658
59,2026-06-21 21:17:45.504250,60,252,5,20,0.00011073180301887867,192,3,0.35000000000000003,32,1.3358039288902107e-06,0.01,10,5688,5,3,2020-01-01,1.243366942611274,0.17568678655281422,0.14179516729592975,1.2127122628501745,1.7514412803084034,1.0678377728594823,-0.1645257276134331,20908.18196315028,20706.28720533108,1.5242981953763508,0.2171402450125608,-0.07584334711189578,0.39613291666830774,2.055764841280673,0.9963193229429039,0.6808526652589656,0.497592241165711,0.34399876533410034,0.1035693326208369,-0.3475213331754654,35244.48827526116,1.109000480474517,0.24935735295304617,-0.4963696845150844,1.5285244384617536,0.804961566956224,0.19275309433272525,True,True,True,1.158733317495979,17948.501076998135,20908.18196315028,12.782395839691162,0.3172721862792969
60,2026-06-21 21:17:57.947450,60,252,5,20,0.0028979234447594894,192,3,0.30000000000000004,32,1.7754828331415876e-06,0.0,6,6981,5,3,2020-01-01,1.734828757317628,0.22327741086366637,0.15942985167146764,1.3442889839643164,1.9053552210108078,1.2262814224101701,-0.18207681106742224,22561.33008783247,22358.124526606614,1.3422174135630975,0.20294838842362672,-0.07056367075000602,0.535326881289742,2.2016161107051673,0.9985110171399953,0.7765682588442953,0.40237853231592324,0.2271668766141708,0.07061800168731058,-0.3791625567102327,34687.84801655001,1.0828170743452403,0.25390741897626246,-0.5997650571260781,1.4817854407449766,0.7566018008219256,0.15083868888142038,True,True,True,1.158733317495979,17948.501076998135,22561.33008783247,10.3637535572052,0.29898929595947266
61,2026-06-21 21:18:10.234269,60,252,5,20,0.002949865051704516,128,3,0.30000000000000004,32,1.0005686236559432e-06,0.01,6,6970,5,3,2020-01-01,1.534670109823184,0.2047937934577786,0.1583814581291059,1.2559324753980654,1.7917740267792774,1.1249372856727087,-0.18204907603832565,21645.484508367637,21442.17025597483,1.1340241567945508,0.14400476351445257,-0.08021624557788176,0.4607857300104335,2.046358076508708,0.9972660522773403,0.7143427437698766,0.43553672511592645,0.28840283054810234,0.08813778220682789,-0.37680694711668017,34985.93608222302,0.970848609985299,0.27403005438561956,-0.5364901390459654,1.4927739567472789,0.7738246330516441,0.16503831234850735,True,True,True,1.158733317495979,17948.501076998135,21645.484508367637,10.122633934020996,0.30947113037109375
62,2026-06-21 21:18:24.368547,60,252,5,20,0.004343471347417858,192,3,0.30000000000000004,32,1.9307223061093924e-06,0.0,6,6440,5,3,2020-01-01,1.7543730336608228,0.2250236224898381,0.16585285776183617,1.3071528143562339,1.8562137581629397,1.2359655842853388,-0.1820630164390471,22351.14749858183,22147.961497629916,1.2889348470120647,0.21026555850986872,-0.09292915266863944,0.4994904982447291,2.096960060950678,0.9980519596076846,0.7511949724375355,0.7266517253095033,0.42482271959800766,0.12526188987029307,-0.22880372767446433,39849.45033624357,1.0828170743452403,0.23539529327422315,-0.2728739627250545,1.8141709186590766,0.8936360424689664,0.3196236218673083,True,True,True,1.158733317495979,17948.501076998135,22351.14749858183,11.812753915786743,0.37723708152770996
63,2026-06-21 21:18:37.833994,60,252,5,20,0.0024076037299335137,192,3,0.30000000000000004,32,2.8591230772908856e-06,0.0,6,5256,5,3,2020-01-01,1.5411201498449247,0.20540731829358472,0.15782368930247231,1.2630407100558527,1.796303320315453,1.1468761394929803,-0.1791015709720779,21983.306464878802,21779.97953691563,1.0754828487204862,0.13425985050017863,-0.08717087085891784,0.456814798436693,2.1148591984535274,0.9973921666345575,0.7196337305719662,0.43530090502576296,0.2875206399027561,0.08788937021185239,-0.3791235390590407,35371.21284671146,0.983172190992245,0.27403056368382317,-0.5506943269324889,1.4851067114571952,0.7737945389635146,0.16483854071326015,True,True,True,1.158733317495979,17948.501076998135,21983.306464878802,11.299908638000488,0.287400484085083
64,2026-06-21 21:18:49.226495,60,252,5,20,0.004398826144878708,64,3,0.30000000000000004,32,1.9135126600910126e-06,0.0,6,4874,5,3,2020-01-01,1.7639895765887847,0.2258791917104661,0.16508680605316697,1.3166977269074887,1.8365991082226016,1.2409825725969905,-0.1820164091730726,22290.13917842244,22086.968041505173,1.2307429267573586,0.2122794844943785,-0.11681044986130773,0.4962600316449203,2.120487542123452,0.9981563020010078,0.7575423312220282,0.5434005578812032,0.4169490284839299,0.12318529582210247,-0.36904953084020575,39314.63433575815,0.9709540632864349,0.27017088786736054,-0.42567942231129063,1.6004334659810842,0.825274102850617,0.21587667626651336,True,True,True,1.158733317495979,17948.501076998135,22290.13917842244,9.313239812850952,0.2684898376464844
65,2026-06-21 21:19:04.557493,60,252,5,30,0.0030816078009561283,192,3,0.25,32,2.2731440725846447e-06,0.0,6,6302,5,3,2020-01-01,1.8264762887191095,0.2313812872908365,0.1663787491663538,1.334685837576872,1.8845198275385686,1.2708845516544147,-0.18206318346511374,22639.749501172853,22436.557214907018,1.3318311517270742,0.23404713061724935,-0.0933415523584622,0.5365465900384331,2.116461457693473,0.9983886110914706,0.7699405281205227,0.7412107577374768,0.46609335783110817,0.13602322104406483,-0.22880372767446433,41381.96892301573,1.0828170743452403,0.25390741897626246,-0.24431870418265716,1.886832231288899,0.8985798556670885,0.3282917091041776,True,True,True,1.158733317495979,17948.501076998135,22639.749501172853,12.956395864486694,0.2986116409301758
66,2026-06-21 21:19:19.680839,60,252,5,30,0.003282054101372557,192,3,0.25,32,2.4632418992034493e-06,0.01,6,6923,5,3,2020-01-01,1.5657596160481932,0.20773960835302008,0.15692400063779438,1.2816932918868988,1.874808469593593,1.381162076511855,-0.1504092907601905,21411.81646936887,21208.462523650593,1.2343959812975427,0.18166338839566643,-0.08844572107943582,0.5057776554894537,2.1166490704215577,0.9977272342827849,0.7335719005081638,0.743894387228912,0.46938205543797795,0.13687201801455617,-0.22880372767446433,39662.46238412601,1.0828170743452403,0.25390741897626246,-0.24361660775351002,1.8916507186719718,0.8994020140834201,0.3299547903107379,True,True,True,1.158733317495979,17948.501076998135,21411.81646936887,12.954060792922974,0.2893073558807373
