trial,timestamp,lookback,horizon,stride,epochs,lr,hidden,n_layers,dropout,batch_size,weight_decay,entropy_bonus,early_stop_patience,seed,n_windows,n_holdout_windows,holdout_start,total_return,ann_return,ann_volatility,sharpe,sortino,calmar,max_drawdown,final_nav_eur,nav_growth_eur,median_sharpe,median_return,median_max_dd,sharpe_ci_low,sharpe_ci_high,psr,psr_vs_sharpe_1,holdout_sharpe,holdout_total_return,holdout_ann_return,holdout_max_drawdown,holdout_final_nav_eur,holdout_median_sharpe,holdout_median_return,holdout_sharpe_ci_low,holdout_sharpe_ci_high,holdout_psr,holdout_psr_vs_sharpe_1,won,won_vs_benchmarks,won_vs_all,max_competitor_sharpe,max_competitor_nav,objective,train_time_s,backtest_time_s
21,2026-06-21 22:00:30.214653,60,252,10,80,0.00039801864072405984,192,2,0.25,64,5.882881907259363e-05,0.05,10,6037,5,3,2020-01-01,1.3925137927508833,0.19094403213522915,0.15770079557531175,1.1872797555755077,1.7053691550723404,0.9124385721248397,-0.20926782138393007,21556.214651866838,21352.658513952094,1.3088369610070387,0.22678670641741716,-0.12918372063980588,0.3683538740932191,2.0202184925962556,0.9957695522965786,0.6610540772148568,0.6274935006787455,0.4312725463278735,0.1269572634361933,-0.2733145041796522,38541.17684603637,1.268079743975107,0.21548110646183893,-0.39793665134279776,1.6925064441222928,0.8599895993363977,0.2606654538386647,True,True,True,1.1117728365727093,17447.687450123794,21556.214651866838,11.725380897521973,0.309450626373291
22,2026-06-21 22:00:40.043164,60,252,10,70,0.0015794659916165948,192,1,0.35000000000000003,64,7.533285162880639e-06,0.04,6,6870,5,3,2020-01-01,1.4036023117559133,0.19204767111208376,0.15680226834471506,1.1990810572402986,1.7359641355502349,0.9254858488795182,-0.20751011087267845,21820.735027964954,21617.40085749508,1.3198824377577336,0.22946594199644954,-0.12383052102832737,0.3938620537543664,1.9890478500606235,0.9961089807053871,0.6707062445049312,0.5186918941034506,0.3215469631501442,0.09738966812375893,-0.28031488127811355,36314.59346206032,1.08054062095721,0.19264293467347327,-0.5039422629804472,1.6035485440498378,0.814659977662789,0.203077126708457,True,True,True,1.1117728365727093,17447.687450123794,21820.735027964954,7.831913232803345,0.2700352668762207
23,2026-06-21 22:00:50.295701,60,252,10,70,0.0011048111714087312,192,1,0.35000000000000003,64,4.672450305870543e-06,0.03,6,6696,5,3,2020-01-01,1.3978431740650055,0.1914749741999351,0.15860601727256146,1.1842191058343539,1.7204984112453376,0.9685206235301461,-0.19769839644924736,21673.406549911382,21470.532656430572,1.3126429365352705,0.22753590512367516,-0.1272461438254009,0.3679261337808805,2.0103320999344634,0.9956846043063254,0.6585680592442966,0.5721832444421219,0.38999428452252216,0.11601750028293756,-0.29697114211373965,37785.119957397466,1.130455967174142,0.2244504838671495,-0.43676506364364537,1.6551797499114287,0.8382389872959873,0.23020987504640017,True,True,True,1.1117728365727093,17447.687450123794,21673.406549911382,8.236703634262085,0.27712082862854004
24,2026-06-21 22:00:59.528233,60,252,10,60,0.0018347768590973473,192,1,0.15000000000000002,64,1.1465858449050082e-05,0.04,6,8509,5,3,2020-01-01,1.542060457502973,0.20549665588711052,0.16068303229605027,1.2438107741379658,1.8270988060243063,1.0183114856565603,-0.20180137294102674,22457.284781798942,22253.679424055816,1.4123381709123932,0.24190986108361212,-0.11629149701300456,0.4606109466603376,2.052450872430935,0.9971294361937832,0.7059000492875166,0.6031135660907152,0.4182184948246688,0.12352062200491143,-0.2951468653298196,39487.44652986196,1.2511063619932783,0.19470688979326,-0.3993227415809642,1.6871045010667798,0.8506560206294137,0.24702161487306373,True,True,True,1.1117728365727093,17447.687450123794,22457.284781798942,7.005998611450195,0.27640628814697266
25,2026-06-21 22:01:08.849416,60,252,10,60,0.001964410700056394,192,1,0.15000000000000002,64,1.4725293618328629e-05,0.03,6,8612,5,3,2020-01-01,1.4525231212777823,0.19686868836739668,0.1529773707623061,1.2515927240818516,1.8225268954626004,1.060016839127496,-0.1857222273274829,21858.71416285701,21655.812028520362,1.3362193617709974,0.22353523732034875,-0.12440510263671467,0.45909532859044744,2.0543191838848442,0.9972530301427218,0.7116243778383917,0.5644851567615033,0.39336744915280186,0.11691953509165964,-0.3111433289889629,38095.69239738117,1.178348672254447,0.18024321381838848,-0.4535722144706848,1.6229960625334607,0.8350793670888781,0.22608546873564617,True,True,True,1.1117728365727093,17447.687450123794,21858.71416285701,7.263224840164185,0.2581212520599365
26,2026-06-21 22:01:18.346495,60,252,10,60,0.0030270804302546107,192,1,0.05,64,1.138960668388081e-05,0.05,6,9622,5,3,2020-01-01,1.3781825067631046,0.18951156511879508,0.1557767640510995,1.1922571567115934,1.75168563912145,0.9489606283888391,-0.19970434963202943,21748.623724393605,21545.13401356616,1.2536363150134662,0.2054893466764076,-0.13318290633658303,0.4000213147854106,1.9963191487325247,0.9959527259548833,0.6653171930517067,0.6183732473979698,0.3927933895284612,0.11676612581371204,-0.25591337448026763,37922.894960617115,1.1586515909055912,0.24984977279070253,-0.3936568657729532,1.6437321784148877,0.856474806343724,0.25558308879355013,True,True,True,1.1117728365727093,17447.687450123794,21748.623724393605,7.496673345565796,0.2722585201263428
27,2026-06-21 22:01:26.688424,60,252,10,80,0.00364020089051541,192,2,0.2,128,2.4923685466455852e-05,0.04,10,7940,5,3,2020-01-01,1.0769437683783973,0.1576729284413949,0.16767108046596965,0.957330331748773,1.3605005007064706,0.8117618893335781,-0.19423544085179667,19469.29759692111,19265.807955889384,1.1805985010110451,0.18927021118179055,-0.14163352083928205,0.13779288229973416,1.797734654258597,0.9830100520505374,0.46235382747014275,0.5092740888672056,0.3601299936659941,0.10796695025003356,-0.3690476147678816,33843.519645088396,1.141323146726974,0.173414997771431,-0.4680528649515695,1.5450793350575214,0.8109857461532235,0.19782146678530232,True,True,True,1.1117728365727093,17447.687450123794,19469.29759692111,6.156460285186768,0.2873520851135254
28,2026-06-21 22:01:35.384809,60,252,10,50,0.0010429442300636564,128,1,0.15000000000000002,64,0.0008358580777759516,0.02,6,7663,5,3,2020-01-01,1.4276288354396,0.19442512962744418,0.15660951764502457,1.2130972437616503,1.7609727813752285,1.0413189897196393,-0.18671044276239546,21461.530467864282,21257.95745208939,1.3562423070567085,0.22205849194640082,-0.11509053481423259,0.41099999466192305,2.0396102621693126,0.996445678252672,0.6818349728270809,0.5555321752860077,0.37518952762522284,0.11204113453314912,-0.3065113369761323,37091.68195693929,1.1128379108033761,0.2209019188288841,-0.42497763385921655,1.6347246104417732,0.8310739133959753,0.2215982066379547,True,True,True,1.1117728365727093,17447.687450123794,21461.530467864282,6.672311544418335,0.26909446716308594
29,2026-06-21 22:01:42.698766,60,63,10,70,0.0005705621361555472,64,1,0.25,64,2.836661931548715e-06,0.04,10,8885,5,3,2020-01-01,0.8281002066242327,0.12845256070078737,0.11716609015196978,1.090238075829688,1.5531827037585317,0.7248329333889992,-0.17721678304571487,18282.66560636158,18080.595342320663,1.5083646645081021,0.210278398738718,-0.0835086947152136,0.3091462149160445,1.9350611225644911,0.9920862303553131,0.5791467136950592,0.5209369318379158,0.23783527446586517,0.07371153348019344,-0.21447198210455798,30035.095878710497,1.0771300068902803,0.1179345618744918,-0.6375191180338761,1.6203808361117336,0.8147633237415592,0.20508396999258838,True,True,True,1.1117728365727093,17447.687450123794,18282.66560636158,5.290142297744751,0.2675747871398926
30,2026-06-21 22:01:52.679789,60,126,5,50,0.0018597743994389852,64,2,0.30000000000000004,64,0.0002365688685391542,0.03,6,6087,5,3,2020-01-01,1.1604109026188856,0.166846271781961,0.146706164831584,1.1254408996638572,1.6196469036583152,0.8815115241200423,-0.1892729331570715,20580.17983698684,20378.453844588177,1.4160630632311397,0.21934677794601187,-0.13135367502479478,0.312619744296765,1.932255623123442,0.9937021346464022,0.609528746787687,0.5409973908729601,0.3541978092826805,0.10635380959113916,-0.30055599024216473,35400.84201340245,1.1316337346672654,0.1910991284289183,-0.43225406011994194,1.5825256294011285,0.8248036449118641,0.21409440587922213,True,True,True,1.1117728365727093,17447.687450123794,20580.17983698684,7.90752649307251,0.29343557357788086
31,2026-06-21 22:01:58.490002,60,126,10,60,0.0034937710577309573,192,1,0.05,128,1.0434548061280307e-05,0.05,6,5378,5,3,2020-01-01,0.9289103066349211,0.14065189408657774,0.14739604604062845,0.966713808088701,1.3901253845637744,0.6014117362006295,-0.23386955328662995,18937.49172259488,18734.222035922954,1.45494639891881,0.21965787826483796,-0.09916937798395042,0.14454883446125086,1.836958921850467,0.9842225576648226,0.47049341006831996,0.5248533346254485,0.32973111853364556,0.0996503347380917,-0.3066337228471816,32604.080777709674,1.1266923294481237,0.19792668213651687,-0.4681935420751707,1.5603513846503074,0.8175733334401334,0.2060118187869467,True,True,True,1.1117728365727093,17447.687450123794,18937.49172259488,3.7390999794006348,0.27425599098205566
